iso_code,year,oil_co2_per_capita,oil_co2,share_global_oil_co2,cumulative_oil_co2,share_global_cumulative_oil_co2,co2_growth_abs,co2_per_capita,co2,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_growth_prct,population,AvgYearlyTemp,AvgTempUncertainty
CUW,2010,26.054,3.887,0.03,508.509,0.11,-1.756,26.054,3.887,0.01,508.509,0.04,-31.12,149188.0,28.4735,0.3495
CYP,2010,6.685,7.438,0.07,191.392,0.04,-0.369,7.28,8.1,0.02,221.404,0.02,-4.36,1112617.0,20.952,0.2220833333333333
DEU,2010,3.491,282.159,2.5,16903.054,3.56,42.654,10.305,832.949,2.5,84896.342,6.33,5.4,80827001.0,8.008999999999999,0.1875
DJI,2010,0.615,0.517,0.0,14.612,0.0,0.059,0.615,0.517,0.0,14.612,0.0,12.8,840194.0,29.837,0.648
DMA,2010,2.43,0.172,0.0,3.169,0.0,0.011,2.43,0.172,0.0,3.169,0.0,6.82,70877.0,27.486833333333337,0.3151666666666666
DNK,2010,3.945,21.912,0.19,1658.658,0.35,0.354,8.852,49.171,0.15,3720.566,0.28,0.73,5554849.0,-15.08575,0.7157499999999999
DOM,2010,1.611,15.622,0.14,447.897,0.09,0.773,2.12,20.553,0.06,508.933,0.04,3.91,9695117.0,26.455583333333333,0.3233333333333333
DZA,2010,1.261,45.365,0.4,1063.274,0.22,-2.372,3.275,117.813,0.35,3127.579,0.23,-1.97,35977451.0,25.21566666666666,0.292
ECU,2010,2.021,30.335,0.27,706.856,0.15,2.322,2.32,34.826,0.1,815.439,0.06,7.15,15011114.0,22.639916666666668,0.2865
EGY,2010,1.139,94.255,0.83,2606.489,0.55,-2.328,2.427,200.841,0.6,4093.182,0.31,-1.15,82761244.0,25.151916666666665,0.3250833333333333
ERI,2010,0.151,0.48,0.0,10.758,0.0,0.0,0.157,0.497,0.0,11.14,0.0,0.0,3170437.0,28.05416666666667,0.52
ESP,2010,3.353,157.343,1.39,6177.727,1.3,-13.512,6.049,283.873,0.85,12244.624,0.91,-4.54,46931011.0,14.246000000000002,0.2191666666666667
EST,2010,2.291,3.052,0.03,330.157,0.07,4.506,14.26,18.995,0.06,1461.642,0.11,31.1,1332103.0,5.042999999999999,0.2798333333333333
ETH,2010,0.064,5.573,0.05,120.733,0.03,-0.117,0.072,6.337,0.02,131.799,0.01,-1.81,87639962.0,23.9275,0.5541666666666667
FIN,2010,4.687,25.149,0.22,1405.775,0.3,8.167,11.947,64.103,0.19,2720.122,0.2,14.6,5365784.0,1.1437499999999998,0.2548333333333333
FJI,2010,1.321,1.136,0.01,33.261,0.01,0.423,1.398,1.202,0.0,36.923,0.0,54.37,859816.0,25.9185,0.3254166666666666
FRA,2010,3.433,215.87,1.91,13189.145,2.78,7.944,5.989,376.576,1.13,35420.17,2.64,2.16,62879535.0,13.115416666666668,0.2079999999999999
FRO,2010,13.183,0.63,0.01,23.904,0.01,0.055,13.183,0.63,0.0,24.142,0.0,9.55,47803.0,6.826750000000001,0.4475833333333334
GAB,2010,1.209,1.964,0.02,81.796,0.02,0.55,2.945,4.783,0.01,209.004,0.02,13.0,1624146.0,25.221,0.4288333333333333
GEO,2010,0.674,2.761,0.02,278.624,0.06,0.072,1.514,6.208,0.02,565.836,0.04,1.18,4099095.0,11.102416666666668,0.3868333333333333
GHA,2010,0.326,8.09,0.07,198.147,0.04,2.212,0.392,9.71,0.03,220.84,0.02,29.5,24779614.0,27.935,0.2849166666666667
GIN,2010,0.244,2.484,0.02,57.712,0.01,0.374,0.244,2.484,0.01,57.712,0.0,17.71,10192168.0,26.59725,0.3645833333333333
GLP,2010,5.04,2.047,0.02,53.262,0.01,0.126,6.169,2.505,0.01,58.896,0.0,5.29,406073.0,27.655666666666672,0.2959166666666666
GMB,2010,0.239,0.429,0.0,8.907,0.0,0.051,0.241,0.432,0.0,8.94,0.0,13.46,1793199.0,28.802916666666672,0.3609166666666667
GNQ,2010,1.32,1.246,0.01,14.075,0.0,1.396,7.21,6.804,0.02,71.825,0.01,25.81,943640.0,25.9025,0.3719999999999999
GRC,2010,4.042,44.009,0.39,1640.919,0.35,-6.993,8.942,97.361,0.29,3316.326,0.25,-6.7,10887640.0,16.371250000000003,0.2835
GRD,2010,2.449,0.26,0.0,5.459,0.0,0.007,2.449,0.26,0.0,5.459,0.0,2.9,106227.0,28.10891666666667,0.3271666666666666
GRL,2010,11.986,0.679,0.01,25.283,0.01,0.086,11.986,0.679,0.0,27.458,0.0,14.48,56638.0,-15.546333333333337,0.73225
GTM,2010,0.596,8.713,0.08,251.743,0.05,-0.344,0.758,11.098,0.03,286.022,0.02,-3.01,14630420.0,23.687583333333333,0.3254166666666666
GUF,2010,3.057,0.712,0.01,20.404,0.0,-0.054,3.057,0.712,0.0,20.404,0.0,-7.01,232996.0,27.01866666666667,0.2838333333333333
GUY,2010,2.518,1.887,0.02,78.911,0.02,-0.022,2.518,1.887,0.01,78.945,0.01,-1.15,749430.0,27.116083333333336,0.41275
HKG,2010,1.355,9.438,0.08,579.54,0.12,-1.516,5.751,40.063,0.12,1200.497,0.09,-3.65,6966324.0,23.143833333333333,0.2664166666666667
HND,2010,0.842,7.002,0.06,145.176,0.03,-0.049,0.949,7.89,0.02,161.492,0.01,-0.61,8317467.0,25.245666666666665,0.3774166666666667
HRV,2010,2.45,10.604,0.09,561.179,0.12,-0.789,4.856,21.019,0.06,895.608,0.07,-3.62,4328163.0,11.960833333333332,0.24775
HTI,2010,0.203,2.019,0.02,43.338,0.01,0.249,0.215,2.137,0.01,47.943,0.0,13.16,9949318.0,27.002333333333336,0.4480833333333333
HUN,2010,1.609,15.972,0.14,1093.791,0.23,0.598,5.245,52.069,0.16,4536.671,0.34,1.16,9927380.0,10.347833333333334,0.2654166666666667
IDN,2010,0.809,195.674,1.73,4904.143,1.03,49.974,1.869,451.931,1.36,8826.147,0.66,12.43,241834226.0,26.537000000000003,0.2048333333333333
IND,2010,0.355,438.373,3.88,8489.996,1.79,65.071,1.359,1677.888,5.03,31697.767,2.36,4.03,1234281163.0,25.05083333333333,0.2068333333333333
IRL,2010,4.452,20.275,0.18,780.946,0.16,-0.386,9.177,41.794,0.13,1845.724,0.14,-0.92,4554330.0,9.258166666666666,0.2623333333333333
IRQ,2010,2.638,78.472,0.69,2103.152,0.44,7.097,3.701,110.066,0.33,2822.762,0.21,6.89,29741977.0,24.650333333333336,0.2091666666666666
ISL,2010,8.729,2.796,0.02,99.345,0.02,-0.103,11.315,3.625,0.01,117.105,0.01,-2.76,320342.0,2.6764166666666664,0.3609166666666666
ISR,2010,3.827,28.114,0.25,1087.844,0.23,4.426,9.295,68.287,0.2,1750.472,0.13,6.93,7346446.0,22.311166666666665,0.25175
ITA,2010,3.266,193.786,1.71,11923.442,2.51,11.415,7.352,436.154,1.31,21127.095,1.58,2.69,59325232.0,13.324916666666669,0.23925
JAM,2010,2.575,7.236,0.06,358.568,0.08,-0.256,2.732,7.677,0.02,373.028,0.03,-3.23,2810464.0,26.52125,0.5090833333333333
JOR,2010,1.924,13.971,0.12,376.211,0.08,-0.721,2.839,20.615,0.06,454.581,0.03,-3.38,7261541.0,22.228,0.32075
JPN,2010,4.059,521.744,4.61,27978.49,5.89,51.603,9.451,1214.816,3.64,53579.82,3.99,4.44,128542349.0,13.215583333333331,0.1875833333333333
KAZ,2010,3.244,52.724,0.47,2351.524,0.49,25.957,15.325,249.067,0.75,11100.322,0.83,11.63,16252273.0,6.710000000000001,0.25875
KEN,2010,0.23,9.688,0.09,272.283,0.06,-0.222,0.279,11.745,0.04,313.279,0.02,-1.85,42030684.0,24.96125,0.3805833333333333
KGZ,2010,0.508,2.755,0.02,278.098,0.06,-0.423,1.164,6.314,0.02,760.967,0.06,-6.27,5422298.0,4.595750000000001,0.3645
KHM,2010,0.327,4.679,0.04,58.393,0.01,0.543,0.356,5.1,0.02,60.058,0.0,11.92,14312205.0,27.87525,0.1961666666666666
KIR,2010,0.57,0.059,0.0,1.491,0.0,0.004,0.57,0.059,0.0,1.491,0.0,6.67,102930.0,27.53166666666667,0.6159166666666667
KWT,2010,20.056,60.005,0.53,1055.036,0.22,2.317,29.838,89.272,0.27,1965.479,0.15,2.66,2991884.0,27.63866666666667,0.3269166666666667
LBN,2010,3.307,16.378,0.14,427.921,0.09,-0.961,4.037,19.997,0.06,485.292,0.04,-4.59,4953064.0,20.268833333333333,0.2978333333333333
LBR,2010,0.188,0.733,0.01,40.238,0.01,0.286,0.195,0.761,0.0,41.653,0.0,60.34,3891357.0,26.532750000000004,0.282
LBY,2010,6.14,38.054,0.34,938.996,0.2,7.531,9.786,60.653,0.18,1597.468,0.12,14.18,6197667.0,24.51591666666667,0.4045
LCA,2010,2.799,0.487,0.0,9.497,0.0,0.062,2.799,0.487,0.0,9.497,0.0,14.66,174092.0,28.005916666666664,0.32425
LIE,2010,3.618,0.13,0.0,3.374,0.0,-0.015,5.3,0.191,0.0,4.499,0.0,-7.09,35996.0,4.847833333333333,0.2924166666666667
LKA,2010,0.6,12.161,0.11,279.006,0.06,0.106,0.644,13.051,0.04,306.409,0.02,0.82,20261738.0,27.8835,0.34175
LSO,2010,0.263,0.524,0.0,8.196,0.0,0.059,1.14,2.275,0.01,39.022,0.0,2.64,1995575.0,14.906833333333337,0.3523333333333333
LTU,2010,2.192,6.848,0.06,947.233,0.2,0.903,4.464,13.945,0.04,1421.086,0.11,6.92,3123825.0,6.325833333333335,0.25
LUX,2010,14.949,7.593,0.07,228.907,0.05,0.569,22.066,11.207,0.03,656.363,0.05,5.35,507890.0,9.134666666666666,0.1910833333333333
LVA,2010,2.006,4.251,0.04,582.823,0.12,1.098,4.037,8.554,0.03,876.437,0.07,14.73,2118855.0,5.711083333333334,0.2635
MAR,2010,1.066,34.478,0.3,733.378,0.15,3.505,1.681,54.365,0.16,1138.311,0.08,6.89,32343384.0,19.43500000000001,0.3583333333333333
MDG,2010,0.081,1.704,0.02,58.608,0.01,0.165,0.088,1.872,0.01,62.762,0.0,9.7,21151640.0,23.846166666666665,0.3951666666666666
MEX,2010,2.276,259.679,2.3,10731.96,2.26,-12.121,4.065,463.783,1.39,15450.873,1.15,-2.55,114092961.0,20.852916666666665,0.21775
MLI,2010,0.139,2.088,0.02,31.584,0.01,0.202,0.139,2.088,0.01,31.889,0.0,10.68,15049352.0,30.12708333333333,0.3737499999999999
MLT,2010,6.226,2.579,0.02,78.43,0.02,0.047,6.227,2.58,0.01,84.853,0.01,1.85,414257.0,19.664416666666668,0.3625
MNE,2010,1.28,0.799,0.01,22.414,0.0,0.74,3.88,2.422,0.01,81.031,0.01,44.01,624279.0,11.244416666666666,0.3570833333333333
MNG,2010,0.908,2.47,0.02,77.36,0.02,0.746,5.081,13.82,0.04,350.329,0.03,5.71,2719902.0,-0.318666666666666,0.3618333333333334
MOZ,2010,0.09,2.114,0.02,65.08,0.01,0.196,0.112,2.635,0.01,115.998,0.01,8.02,23531567.0,24.60575,0.2735833333333333
MRT,2010,0.561,1.96,0.02,46.441,0.01,0.0,0.561,1.96,0.01,46.877,0.0,0.0,3494200.0,29.372916666666665,0.6708333333333334
MSR,2010,12.725,0.062,0.0,1.235,0.0,0.018,12.725,0.062,0.0,1.235,0.0,41.67,4895.0,27.696583333333333,0.3020833333333333
MTQ,2010,5.818,2.296,0.02,65.429,0.01,-0.001,5.818,2.296,0.01,65.429,0.0,-0.06,394666.0,27.486833333333337,0.3151666666666666
MUS,2010,1.876,2.341,0.02,59.215,0.01,0.205,3.136,3.913,0.01,73.639,0.01,5.53,1247953.0,24.669083333333337,0.276
MWI,2010,0.054,0.784,0.01,25.353,0.01,-0.068,0.07,1.025,0.0,37.902,0.0,-6.21,14539609.0,22.60066666666667,0.3735833333333333
MYS,2010,2.601,73.375,0.65,1837.099,0.39,15.222,7.655,215.935,0.65,3595.975,0.27,7.58,28208028.0,26.80666666666666,0.1995
MYT,2010,1.432,0.299,0.0,3.545,0.0,0.005,1.432,0.299,0.0,3.545,0.0,1.87,208716.0,27.45141666666667,0.3859166666666667
NAM,2010,1.325,2.807,0.02,36.809,0.01,0.029,1.456,3.085,0.01,39.502,0.0,0.96,2118877.0,21.39225,0.7570833333333332
NCL,2010,9.023,2.288,0.02,68.896,0.01,0.624,14.028,3.557,0.01,102.527,0.01,21.28,253529.0,23.8685,0.2639166666666666
NER,2010,0.05,0.828,0.01,18.912,0.0,0.209,0.071,1.17,0.0,27.969,0.0,21.7,16464025.0,29.29991666666667,0.4959999999999999
NGA,2010,0.371,58.741,0.52,1115.89,0.23,37.429,0.709,112.314,0.34,2692.34,0.2,49.98,158503203.0,28.004250000000003,0.34725
NIC,2010,0.727,4.232,0.04,120.546,0.03,0.023,0.767,4.468,0.01,126.327,0.01,0.51,5824058.0,26.618916666666664,0.3431666666666666
NIU,2010,2.259,0.004,0.0,0.202,0.0,0.0,2.259,0.004,0.0,0.202,0.0,0.0,1622.0,26.011750000000003,0.40175
NLD,2010,3.416,56.986,0.5,3372.27,0.71,11.999,10.882,181.538,0.54,10142.197,0.76,7.08,16682927.0,9.264583333333334,0.2039166666666667
NOR,2010,5.025,24.55,0.22,1171.577,0.25,2.429,9.353,45.697,0.14,2190.113,0.16,5.61,4885878.0,-0.2154999999999998,0.2965833333333333
NPL,2010,0.118,3.202,0.03,45.167,0.01,0.695,0.179,4.824,0.01,65.546,0.0,16.83,27013207.0,16.114,0.4113333333333333
NZL,2010,4.163,18.194,0.16,654.624,0.14,0.149,8.016,35.031,0.11,1532.108,0.11,0.43,4370060.0,11.33575,0.2334166666666666
OMN,2010,2.862,8.706,0.08,198.448,0.04,6.261,15.425,46.915,0.14,645.104,0.05,15.4,3041435.0,28.45866666666667,0.3794166666666665
PAK,2010,0.346,62.145,0.55,1444.919,0.3,-1.075,0.859,154.145,0.46,3229.462,0.24,-0.69,179424643.0,22.08791666666667,0.2213333333333333
PAN,2010,2.33,8.486,0.08,187.233,0.04,0.611,2.49,9.072,0.03,201.713,0.02,7.23,3642691.0,27.029166666666665,0.4049999999999999
PER,2010,0.799,23.193,0.21,1115.783,0.23,5.856,1.97,57.173,0.17,1436.548,0.11,11.41,29027680.0,20.5845,0.4659166666666666
PHL,2010,0.443,41.597,0.37,1719.021,0.36,6.461,0.883,82.953,0.25,2228.572,0.17,8.45,93966784.0,27.3565,0.1779999999999999
PLW,2010,11.632,0.209,0.0,8.391,0.0,0.011,11.632,0.209,0.0,8.391,0.0,5.56,17954.0,27.767750000000003,0.3704166666666666
PNG,2010,0.598,4.371,0.04,103.783,0.02,-0.429,0.638,4.661,0.01,108.865,0.01,-8.42,7310512.0,25.342,0.2904166666666667
POL,2010,1.848,70.84,0.63,2247.074,0.47,18.047,8.737,334.888,1.0,24638.424,1.84,5.7,38329784.0,7.621416666666666,0.22175
PRT,2010,2.962,31.381,0.28,1293.962,0.27,-4.207,5.003,53.017,0.16,2119.17,0.16,-7.35,10596055.0,15.68425,0.227
PRY,2010,0.764,4.771,0.04,104.669,0.02,0.49,0.804,5.022,0.02,111.001,0.01,10.82,6248017.0,23.615416666666672,0.3143333333333333
PYF,2010,3.012,0.802,0.01,20.899,0.0,0.004,3.012,0.802,0.0,20.899,0.0,0.46,266449.0,26.94141666666667,0.3923333333333332
QAT,2010,8.189,15.202,0.13,241.55,0.05,3.323,38.743,71.92,0.22,1142.086,0.09,4.84,1856329.0,28.88958333333333,0.4296666666666666
ROU,2010,1.11,22.727,0.2,2500.086,0.53,-3.611,3.807,77.943,0.23,7721.373,0.58,-4.43,20471860.0,9.851666666666665,0.324
RWA,2010,0.054,0.542,0.0,18.605,0.0,0.015,0.057,0.573,0.0,19.341,0.0,2.71,10039338.0,20.267083333333336,0.3324166666666666
SAU,2010,13.116,359.647,3.18,6130.329,1.29,51.872,18.88,517.716,1.55,9902.342,0.74,11.13,27421468.0,27.530083333333334,0.2773333333333334
SDN,2010,0.395,13.651,0.12,254.916,0.05,0.209,0.417,14.398,0.04,261.519,0.02,1.47,34545014.0,28.647666666666662,0.4071666666666667
SEN,2010,0.361,4.573,0.04,124.639,0.03,1.605,0.541,6.862,0.02,147.887,0.01,30.52,12678143.0,29.302333333333337,0.3663333333333334
SGP,2010,8.134,41.737,0.37,1541.59,0.32,-33.478,11.034,56.62,0.17,1690.354,0.13,-37.16,5131170.0,27.6035,0.2809166666666666
SLB,2010,0.625,0.33,0.0,7.284,0.0,0.011,0.625,0.33,0.0,7.284,0.0,3.45,527861.0,27.586250000000003,0.45625
SLE,2010,0.084,0.542,0.0,26.088,0.01,0.04,0.084,0.542,0.0,26.952,0.0,8.03,6415636.0,27.177166666666675,0.3846666666666666
SLV,2010,0.939,5.808,0.05,154.11,0.03,0.006,1.022,6.319,0.02,167.968,0.01,0.1,6183877.0,25.45866666666667,0.4296666666666666
SOM,2010,0.051,0.612,0.01,26.535,0.01,0.015,0.051,0.612,0.0,26.639,0.0,2.45,12043886.0,27.821,0.5841666666666666
SRB,2010,1.066,9.584,0.08,371.399,0.08,-0.199,5.082,45.696,0.14,2288.999,0.17,-0.43,8991258.0,10.9925,0.2879166666666667
SUR,2010,4.473,2.367,0.02,87.621,0.02,0.401,4.528,2.396,0.01,90.124,0.01,20.12,529126.0,27.41258333333333,0.3436666666666667
SVK,2010,1.727,9.334,0.08,526.669,0.11,0.777,7.108,38.412,0.12,3521.032,0.26,2.06,5404293.0,8.073,0.2739999999999999
SVN,2010,3.731,7.624,0.07,307.909,0.06,0.255,8.042,16.432,0.05,706.68,0.05,1.58,2043336.0,10.194,0.29475
SWE,2010,3.883,36.465,0.32,2963.838,0.62,5.874,5.658,53.126,0.16,4552.257,0.34,12.43,9390157.0,1.6585000000000008,0.2488333333333333
SYC,2010,4.857,0.443,0.0,8.471,0.0,0.004,4.857,0.443,0.0,8.471,0.0,0.83,91273.0,27.74483333333333,0.47625
TCD,2010,0.083,0.997,0.01,16.972,0.0,0.055,0.083,0.997,0.0,16.972,0.0,5.84,11952134.0,28.6965,0.7638333333333334
TGO,2010,0.318,2.045,0.02,32.012,0.01,-0.145,0.404,2.596,0.01,45.055,0.0,-5.3,6421674.0,28.059416666666667,0.33925
THA,2010,1.58,106.173,0.94,2650.158,0.56,13.131,3.801,255.405,0.77,4609.523,0.34,5.42,67195032.0,27.389666666666667,0.1930833333333333
TJK,2010,0.224,1.688,0.01,237.994,0.05,0.092,0.337,2.536,0.01,430.036,0.03,3.78,7527397.0,5.5640833333333335,0.3646666666666667
TKM,2010,3.339,16.986,0.15,761.397,0.16,6.94,11.226,57.11,0.17,1740.911,0.13,13.83,5087211.0,17.043833333333335,0.3125833333333334
TON,2010,1.128,0.117,0.0,3.114,0.0,-0.015,1.128,0.117,0.0,3.114,0.0,-11.11,103981.0,24.11441666666667,0.3443333333333333
TUN,2010,1.081,11.498,0.1,389.038,0.08,2.78,2.548,27.101,0.08,619.911,0.05,11.43,10635245.0,21.60975,0.3664166666666666
TUR,2010,1.102,79.712,0.7,2685.53,0.57,-0.98,4.347,314.38,0.94,7020.266,0.52,-0.31,72326992.0,14.281666666666668,0.2800833333333333
TWN,2010,3.227,74.826,0.66,2661.739,0.56,17.642,11.651,270.148,0.81,6275.885,0.47,6.99,23187556.0,22.74533333333333,0.2551666666666667
UGA,2010,0.1,3.246,0.03,55.792,0.01,0.57,0.11,3.57,0.01,59.499,0.0,19.0,32428164.0,23.92233333333333,0.3764166666666667
UKR,2010,0.869,39.808,0.35,6315.758,1.33,16.785,6.422,294.078,0.88,28043.035,2.09,6.05,45792086.0,9.453,0.25275
URY,2010,1.731,5.815,0.05,279.633,0.06,-1.649,1.875,6.298,0.02,302.404,0.02,-20.75,3359273.0,17.92008333333333,0.2845
UZB,2010,0.353,10.061,0.09,1647.747,0.35,-2.916,3.624,103.336,0.31,5209.878,0.39,-2.74,28515908.0,14.325916666666666,0.2415
WSM,2010,0.985,0.183,0.0,4.569,0.0,0.015,0.985,0.183,0.0,4.569,0.0,8.7,185944.0,27.161666666666665,0.35725
YEM,2010,0.868,20.086,0.18,456.413,0.1,-1.101,1.0,23.151,0.07,474.047,0.04,-4.54,23154854.0,27.302750000000003,0.5125000000000001
ZAF,2010,0.904,46.324,0.41,1851.623,0.39,-35.329,9.117,466.93,1.4,16521.105,1.23,-7.03,51216967.0,18.302666666666667,0.2656666666666666
ZMB,2010,0.169,2.305,0.02,79.346,0.02,0.18,0.229,3.12,0.01,192.949,0.01,6.12,13605986.0,22.2675,0.4832500000000001
ZWE,2010,0.153,1.938,0.02,111.651,0.02,2.402,0.62,7.878,0.02,672.135,0.05,43.86,12697728.0,21.98625,0.4096666666666667
ABW,2011,24.486,2.499,0.02,67.692,0.01,-0.007,24.486,2.499,0.01,67.692,0.0,-0.29,102050.0,28.51333333333333,0.36775
AFG,2011,0.252,7.603,0.07,64.554,0.01,3.708,0.402,12.106,0.04,112.255,0.01,44.15,30117411.0,15.518,0.31625
AGO,2011,0.592,14.345,0.13,191.06,0.04,1.465,1.252,30.33,0.09,418.429,0.03,5.08,24220660.0,22.029666666666667,0.77175
AIA,2011,10.498,0.143,0.0,2.165,0.0,-0.007,10.498,0.143,0.0,2.165,0.0,-4.88,13612.0,27.52833333333333,0.3437499999999999
ALB,2011,1.289,3.774,0.03,151.486,0.03,0.583,1.718,5.031,0.01,241.864,0.02,13.1,2928601.0,13.443250000000004,0.3507499999999999
AND,2011,5.862,0.491,0.0,10.783,0.0,-0.026,5.862,0.491,0.0,10.783,0.0,-4.96,83748.0,12.994416666666668,0.2818333333333333
ARE,2011,5.99,53.596,0.47,820.692,0.17,12.37,21.571,192.991,0.56,3027.873,0.22,6.85,8946778.0,29.205416666666668,0.357
ARG,2011,2.103,86.908,0.77,3930.087,0.81,3.541,4.605,190.274,0.55,6783.877,0.49,1.9,41320497.0,15.339666666666668,0.2198333333333333
ARM,2011,0.327,0.942,0.01,157.863,0.03,0.716,1.727,4.969,0.01,332.995,0.02,16.84,2876536.0,9.136,0.3546666666666667
AUS,2011,5.781,130.295,1.15,4499.579,0.93,0.811,17.985,405.344,1.18,14984.274,1.09,0.2,22538002.0,21.767,0.1869166666666667
AUT,2011,3.938,33.29,0.29,1576.464,0.32,-2.112,8.267,69.889,0.2,4907.997,0.36,-2.93,8453501.0,7.855583333333332,0.2686666666666666
AZE,2011,1.122,10.264,0.09,1255.669,0.26,2.343,3.605,32.976,0.1,2172.452,0.16,7.65,9146277.0,11.808666666666666,0.2903333333333334
BDI,2011,0.037,0.33,0.0,8.044,0.0,0.057,0.04,0.354,0.0,8.531,0.0,19.33,8958406.0,20.545916666666667,0.5593333333333335
BEL,2011,4.414,48.611,0.43,2979.56,0.61,-9.518,9.536,105.026,0.3,11657.139,0.85,-8.31,11013860.0,11.305333333333335,0.232
BEN,2011,0.449,4.247,0.04,54.198,0.01,-0.2,0.474,4.48,0.01,57.765,0.0,-4.27,9460829.0,28.06116666666667,0.2895833333333333
BFA,2011,0.118,1.905,0.02,31.595,0.01,0.095,0.132,2.131,0.01,32.705,0.0,4.64,16081915.0,29.060666666666663,0.3079166666666666
BGD,2011,0.09,13.399,0.12,300.423,0.06,2.565,0.379,56.556,0.16,873.5,0.06,4.75,149273134.0,25.20508333333333,0.32
BGR,2011,1.382,10.194,0.09,1101.649,0.23,5.316,7.207,53.176,0.15,3430.308,0.25,11.11,7378652.0,11.047833333333331,0.3235
BHR,2011,2.912,3.723,0.03,182.551,0.04,-0.608,22.272,28.468,0.08,639.024,0.05,-2.09,1278153.0,27.10383333333333,0.3958333333333333
BHS,2011,5.869,2.11,0.02,143.695,0.03,0.213,5.879,2.114,0.01,148.187,0.01,11.18,359583.0,26.003249999999998,0.3250833333333333
BLR,2011,1.865,17.556,0.15,2790.661,0.57,-1.146,6.546,61.629,0.18,4361.888,0.32,-1.83,9415316.0,7.5885,0.2470833333333333
BLZ,2011,1.642,0.542,0.0,13.956,0.0,0.015,1.675,0.553,0.0,13.978,0.0,2.72,330236.0,25.84275,0.35025
BRA,2011,1.538,303.885,2.68,8279.108,1.7,22.311,2.342,462.58,1.34,11690.158,0.85,5.07,197514541.0,25.428916666666662,0.2048333333333333
BRB,2011,4.882,1.382,0.01,39.027,0.01,0.053,5.359,1.517,0.0,43.465,0.0,3.59,282987.0,27.39525,0.24925
BTN,2011,0.528,0.366,0.0,4.19,0.0,0.203,0.963,0.667,0.0,7.97,0.0,43.62,693297.0,12.400250000000002,0.47875
BWA,2011,1.286,2.593,0.02,36.724,0.01,-0.508,1.999,4.029,0.01,92.989,0.01,-11.21,2015406.0,21.95508333333333,0.4995833333333334
CAF,2011,0.042,0.187,0.0,8.9,0.0,0.018,0.042,0.187,0.0,8.9,0.0,10.87,4418639.0,25.63875,0.5818333333333333
CAN,2011,7.592,262.234,2.31,12457.787,2.56,11.066,16.499,569.87,1.65,28463.547,2.07,1.98,34539156.0,-3.557083333333333,0.2325833333333333
CHE,2011,4.024,31.82,0.28,1800.353,0.37,-4.064,5.183,40.985,0.12,2676.099,0.19,-9.02,7906988.0,8.847333333333333,0.2426666666666666
CHL,2011,2.648,45.628,0.4,1152.18,0.24,6.753,4.53,78.064,0.23,2162.022,0.16,9.47,17233584.0,10.03225,0.32225
CHN,2011,0.816,1123.859,9.91,20306.107,4.17,911.903,6.922,9528.556,27.64,144912.875,10.53,10.58,1376497633.0,7.357083333333333,0.1823333333333333
CMR,2011,0.271,5.658,0.05,138.344,0.03,-0.141,0.312,6.521,0.02,151.533,0.01,-2.12,20906392.0,24.87658333333333,0.4595833333333334
COG,2011,0.439,1.931,0.02,40.603,0.01,0.278,0.51,2.24,0.01,48.476,0.0,14.17,4394842.0,24.77508333333334,0.3827500000000001
COL,2011,0.774,35.341,0.31,1392.063,0.29,-0.199,1.666,76.08,0.22,2607.341,0.19,-0.26,45662747.0,25.246916666666667,0.2689166666666667
COM,2011,0.202,0.143,0.0,3.283,0.0,-0.018,0.202,0.143,0.0,3.283,0.0,-11.36,706578.0,26.454000000000004,0.3535000000000001
CRI,2011,1.454,6.738,0.06,167.572,0.03,-0.182,1.578,7.311,0.02,183.834,0.01,-2.43,4633086.0,26.11341666666667,0.3355833333333333
CUB,2011,2.36,26.523,0.23,1295.214,0.27,-4.769,2.619,29.431,0.09,1381.06,0.1,-13.94,11236671.0,26.153,0.2950833333333333
CUW,2011,32.557,4.959,0.04,513.468,0.11,1.072,32.557,4.959,0.01,513.468,0.04,27.57,152309.0,27.97975,0.4144999999999999
CYP,2011,6.386,7.183,0.06,198.575,0.04,-0.314,6.922,7.786,0.02,229.19,0.02,-3.87,1124837.0,19.681916666666663,0.24475
DEU,2011,3.357,271.43,2.39,17174.483,3.53,-23.732,10.008,809.217,2.35,85705.559,6.23,-2.85,80855629.0,9.819583333333334,0.2001666666666666
DJI,2011,0.554,0.473,0.0,15.085,0.0,-0.044,0.554,0.473,0.0,15.085,0.0,-8.51,853671.0,29.844333333333346,0.6494166666666668
DMA,2011,2.17,0.154,0.0,3.323,0.0,-0.018,2.17,0.154,0.0,3.323,0.0,-10.64,70912.0,26.98783333333333,0.30725
DNK,2011,3.74,20.881,0.18,1679.539,0.35,-4.955,7.92,44.215,0.13,3764.781,0.27,-10.08,5582980.0,-16.641416666666668,0.61675
DOM,2011,1.586,15.564,0.14,463.46,0.1,0.764,2.172,21.318,0.06,530.251,0.04,3.72,9813219.0,26.25075,0.2814166666666667
DZA,2011,1.28,46.92,0.41,1110.194,0.23,1.995,3.268,119.808,0.35,3247.386,0.24,1.69,36661438.0,24.144166666666667,0.3179166666666666
ECU,2011,2.157,32.877,0.29,739.733,0.15,2.573,2.453,37.398,0.11,852.838,0.06,7.39,15243885.0,22.33666666666667,0.3269166666666667
